leasecarId,make,model,duration,mileage,pricePerMonth
351869,BMW,X1,24,20000,1254.0
351869,BMW,X1,36,20000,1074.0
351869,BMW,X1,48,20000,964.0
351869,BMW,X1,60,20000,909.0
351869,BMW,X1,72,20000,854.0
351869,BMW,X1,24,25000,1304.0
351869,BMW,X1,36,25000,1124.0
351869,BMW,X1,48,25000,1014.0
351869,BMW,X1,60,25000,959.0
351869,BMW,X1,72,25000,904.0
351869,BMW,X1,24,30000,1354.0
351869,BMW,X1,36,30000,1174.0
351869,BMW,X1,48,30000,1064.0
351869,BMW,X1,60,30000,1009.0
351869,BMW,X1,72,30000,954.0
372492,Lynk & Co,01,24,5000,1264.0
372492,Lynk & Co,01,36,5000,994.0
372492,Lynk & Co,01,48,5000,854.0
372492,Lynk & Co,01,60,5000,784.0
372492,Lynk & Co,01,72,5000,714.0
372492,Lynk & Co,01,24,7500,1281.0
372492,Lynk & Co,01,36,7500,1011.0
372492,Lynk & Co,01,48,7500,871.0
372492,Lynk & Co,01,60,7500,801.0
372492,Lynk & Co,01,72,7500,731.0
372492,Lynk & Co,01,24,10000,1298.0
372492,Lynk & Co,01,36,10000,1028.0
372492,Lynk & Co,01,48,10000,888.0
372492,Lynk & Co,01,60,10000,818.0
372492,Lynk & Co,01,72,10000,748.0
372492,Lynk & Co,01,24,15000,1348.0
372492,Lynk & Co,01,36,15000,1078.0
372492,Lynk & Co,01,48,15000,938.0
372492,Lynk & Co,01,60,15000,868.0
372492,Lynk & Co,01,72,15000,798.0
372492,Lynk & Co,01,24,20000,1398.0
372492,Lynk & Co,01,36,20000,1128.0
372492,Lynk & Co,01,48,20000,988.0
372492,Lynk & Co,01,60,20000,918.0
372492,Lynk & Co,01,72,20000,848.0
372492,Lynk & Co,01,24,25000,1448.0
372492,Lynk & Co,01,36,25000,1178.0
372492,Lynk & Co,01,48,25000,1038.0
372492,Lynk & Co,01,60,25000,968.0
372492,Lynk & Co,01,72,25000,898.0
372492,Lynk & Co,01,24,30000,1498.0
372492,Lynk & Co,01,36,30000,1228.0
372492,Lynk & Co,01,48,30000,1088.0
372492,Lynk & Co,01,60,30000,1018.0
372492,Lynk & Co,01,72,30000,948.0
375144,Peugeot,5008,24,5000,1089.0
375144,Peugeot,5008,36,5000,939.0
375144,Peugeot,5008,48,5000,864.0
375144,Peugeot,5008,60,5000,794.0
375144,Peugeot,5008,72,5000,714.0
375144,Peugeot,5008,24,7500,1104.0
375144,Peugeot,5008,36,7500,954.0
375144,Peugeot,5008,48,7500,879.0
375144,Peugeot,5008,60,7500,809.0
375144,Peugeot,5008,72,7500,729.0
375144,Peugeot,5008,24,10000,1119.0
375144,Peugeot,5008,36,10000,969.0
375144,Peugeot,5008,48,10000,894.0
375144,Peugeot,5008,60,10000,824.0
375144,Peugeot,5008,72,10000,744.0
375144,Peugeot,5008,24,15000,1165.0
375144,Peugeot,5008,36,15000,1015.0
375144,Peugeot,5008,48,15000,940.0
375144,Peugeot,5008,60,15000,870.0
375144,Peugeot,5008,72,15000,790.0
375144,Peugeot,5008,24,20000,1211.0
375144,Peugeot,5008,36,20000,1061.0
375144,Peugeot,5008,48,20000,986.0
375144,Peugeot,5008,60,20000,916.0
375144,Peugeot,5008,72,20000,836.0
375144,Peugeot,5008,24,25000,1257.0
375144,Peugeot,5008,36,25000,1107.0
375144,Peugeot,5008,48,25000,1032.0
375144,Peugeot,5008,60,25000,962.0
375144,Peugeot,5008,72,25000,882.0
375144,Peugeot,5008,24,30000,1303.0
375144,Peugeot,5008,36,30000,1153.0
375144,Peugeot,5008,48,30000,1078.0
375144,Peugeot,5008,60,30000,1008.0
375144,Peugeot,5008,72,30000,928.0
351923,Nissan,X-Trail,24,5000,1094.0
351923,Nissan,X-Trail,36,5000,944.0
351923,Nissan,X-Trail,48,5000,854.0
351923,Nissan,X-Trail,60,5000,774.0
351923,Nissan,X-Trail,72,5000,714.0
351923,Nissan,X-Trail,24,7500,1111.0
351923,Nissan,X-Trail,36,7500,961.0
351923,Nissan,X-Trail,48,7500,871.0
351923,Nissan,X-Trail,60,7500,791.0
351923,Nissan,X-Trail,72,7500,731.0
351923,Nissan,X-Trail,24,10000,1128.0
351923,Nissan,X-Trail,36,10000,978.0
351923,Nissan,X-Trail,48,10000,888.0
351923,Nissan,X-Trail,60,10000,808.0
351923,Nissan,X-Trail,72,10000,748.0
351923,Nissan,X-Trail,24,15000,1174.0
351923,Nissan,X-Trail,36,15000,1024.0
351923,Nissan,X-Trail,48,15000,934.0
351923,Nissan,X-Trail,60,15000,854.0
351923,Nissan,X-Trail,72,15000,794.0
351923,Nissan,X-Trail,24,20000,1220.0
351923,Nissan,X-Trail,36,20000,1070.0
351923,Nissan,X-Trail,48,20000,980.0
351923,Nissan,X-Trail,60,20000,900.0
351923,Nissan,X-Trail,72,20000,840.0
351923,Nissan,X-Trail,24,25000,1266.0
351923,Nissan,X-Trail,36,25000,1116.0
351923,Nissan,X-Trail,48,25000,1026.0
351923,Nissan,X-Trail,60,25000,946.0
351923,Nissan,X-Trail,72,25000,886.0
351923,Nissan,X-Trail,24,30000,1312.0
351923,Nissan,X-Trail,36,30000,1162.0
351923,Nissan,X-Trail,48,30000,1072.0
351923,Nissan,X-Trail,60,30000,992.0
351923,Nissan,X-Trail,72,30000,932.0
373139,Mercedes-Benz,GLB,24,5000,1019.0
373139,Mercedes-Benz,GLB,36,5000,899.0
373139,Mercedes-Benz,GLB,48,5000,809.0
373139,Mercedes-Benz,GLB,60,5000,764.0
373139,Mercedes-Benz,GLB,72,5000,719.0
373139,Mercedes-Benz,GLB,24,7500,1038.0
373139,Mercedes-Benz,GLB,36,7500,918.0
373139,Mercedes-Benz,GLB,48,7500,828.0
373139,Mercedes-Benz,GLB,60,7500,783.0
373139,Mercedes-Benz,GLB,72,7500,738.0
373139,Mercedes-Benz,GLB,24,10000,1057.0
373139,Mercedes-Benz,GLB,36,10000,937.0
373139,Mercedes-Benz,GLB,48,10000,847.0
373139,Mercedes-Benz,GLB,60,10000,802.0
373139,Mercedes-Benz,GLB,72,10000,757.0
373139,Mercedes-Benz,GLB,24,15000,1113.0
373139,Mercedes-Benz,GLB,36,15000,993.0
373139,Mercedes-Benz,GLB,48,15000,903.0
373139,Mercedes-Benz,GLB,60,15000,858.0
373139,Mercedes-Benz,GLB,72,15000,813.0
373139,Mercedes-Benz,GLB,24,20000,1169.0
373139,Mercedes-Benz,GLB,36,20000,1049.0
373139,Mercedes-Benz,GLB,48,20000,959.0
373139,Mercedes-Benz,GLB,60,20000,914.0
373139,Mercedes-Benz,GLB,72,20000,869.0
373139,Mercedes-Benz,GLB,24,25000,1225.0
373139,Mercedes-Benz,GLB,36,25000,1105.0
373139,Mercedes-Benz,GLB,48,25000,1015.0
373139,Mercedes-Benz,GLB,60,25000,970.0
373139,Mercedes-Benz,GLB,72,25000,925.0
373139,Mercedes-Benz,GLB,24,30000,1281.0
373139,Mercedes-Benz,GLB,36,30000,1161.0
373139,Mercedes-Benz,GLB,48,30000,1071.0
373139,Mercedes-Benz,GLB,60,30000,1026.0
373139,Mercedes-Benz,GLB,72,30000,981.0
372986,Mitsubishi,Outlander,24,5000,1069.0
372986,Mitsubishi,Outlander,36,5000,919.0
372986,Mitsubishi,Outlander,48,5000,819.0
372986,Mitsubishi,Outlander,60,5000,769.0
372986,Mitsubishi,Outlander,72,5000,719.0
372986,Mitsubishi,Outlander,24,7500,1089.0
372986,Mitsubishi,Outlander,36,7500,939.0
372986,Mitsubishi,Outlander,48,7500,839.0
372986,Mitsubishi,Outlander,60,7500,789.0
372986,Mitsubishi,Outlander,72,7500,739.0
372986,Mitsubishi,Outlander,24,10000,1109.0
372986,Mitsubishi,Outlander,36,10000,959.0
372986,Mitsubishi,Outlander,48,10000,859.0
372986,Mitsubishi,Outlander,60,10000,809.0
372986,Mitsubishi,Outlander,72,10000,759.0
372986,Mitsubishi,Outlander,24,15000,1159.0
372986,Mitsubishi,Outlander,36,15000,1009.0
372986,Mitsubishi,Outlander,48,15000,909.0
372986,Mitsubishi,Outlander,60,15000,859.0
372986,Mitsubishi,Outlander,72,15000,809.0
372986,Mitsubishi,Outlander,24,20000,1209.0
372986,Mitsubishi,Outlander,36,20000,1059.0
372986,Mitsubishi,Outlander,48,20000,959.0
372986,Mitsubishi,Outlander,60,20000,909.0
372986,Mitsubishi,Outlander,72,20000,859.0
372986,Mitsubishi,Outlander,24,25000,1264.0
372986,Mitsubishi,Outlander,36,25000,1114.0
372986,Mitsubishi,Outlander,48,25000,1014.0
372986,Mitsubishi,Outlander,60,25000,964.0
372986,Mitsubishi,Outlander,72,25000,914.0
372986,Mitsubishi,Outlander,24,30000,1319.0
372986,Mitsubishi,Outlander,36,30000,1169.0
372986,Mitsubishi,Outlander,48,30000,1069.0
372986,Mitsubishi,Outlander,60,30000,1019.0
372986,Mitsubishi,Outlander,72,30000,969.0
373195,Mercedes-Benz,C-Klasse Limousine,24,5000,1019.0
373195,Mercedes-Benz,C-Klasse Limousine,36,5000,899.0
373195,Mercedes-Benz,C-Klasse Limousine,48,5000,809.0
373195,Mercedes-Benz,C-Klasse Limousine,60,5000,764.0
373195,Mercedes-Benz,C-Klasse Limousine,72,5000,719.0
373195,Mercedes-Benz,C-Klasse Limousine,24,7500,1038.0
373195,Mercedes-Benz,C-Klasse Limousine,36,7500,918.0
373195,Mercedes-Benz,C-Klasse Limousine,48,7500,828.0
373195,Mercedes-Benz,C-Klasse Limousine,60,7500,783.0
373195,Mercedes-Benz,C-Klasse Limousine,72,7500,738.0
373195,Mercedes-Benz,C-Klasse Limousine,24,10000,1057.0
373195,Mercedes-Benz,C-Klasse Limousine,36,10000,937.0
373195,Mercedes-Benz,C-Klasse Limousine,48,10000,847.0
373195,Mercedes-Benz,C-Klasse Limousine,60,10000,802.0
373195,Mercedes-Benz,C-Klasse Limousine,72,10000,757.0
373195,Mercedes-Benz,C-Klasse Limousine,24,15000,1111.0
373195,Mercedes-Benz,C-Klasse Limousine,36,15000,991.0
373195,Mercedes-Benz,C-Klasse Limousine,48,15000,901.0
373195,Mercedes-Benz,C-Klasse Limousine,60,15000,856.0
373195,Mercedes-Benz,C-Klasse Limousine,72,15000,811.0
373195,Mercedes-Benz,C-Klasse Limousine,24,20000,1165.0
373195,Mercedes-Benz,C-Klasse Limousine,36,20000,1045.0
373195,Mercedes-Benz,C-Klasse Limousine,48,20000,955.0
373195,Mercedes-Benz,C-Klasse Limousine,60,20000,910.0
373195,Mercedes-Benz,C-Klasse Limousine,72,20000,865.0
373195,Mercedes-Benz,C-Klasse Limousine,24,25000,1225.0
373195,Mercedes-Benz,C-Klasse Limousine,36,25000,1105.0
373195,Mercedes-Benz,C-Klasse Limousine,48,25000,1015.0
373195,Mercedes-Benz,C-Klasse Limousine,60,25000,970.0
373195,Mercedes-Benz,C-Klasse Limousine,72,25000,925.0
373195,Mercedes-Benz,C-Klasse Limousine,24,30000,1285.0
373195,Mercedes-Benz,C-Klasse Limousine,36,30000,1165.0
373195,Mercedes-Benz,C-Klasse Limousine,48,30000,1075.0
373195,Mercedes-Benz,C-Klasse Limousine,60,30000,1030.0
373195,Mercedes-Benz,C-Klasse Limousine,72,30000,985.0
375934,Audi,Q3,24,5000,1144.0
375934,Audi,Q3,36,5000,969.0
375934,Audi,Q3,48,5000,869.0
375934,Audi,Q3,60,5000,779.0
375934,Audi,Q3,72,5000,719.0
375934,Audi,Q3,24,7500,1165.0
375934,Audi,Q3,36,7500,990.0
375934,Audi,Q3,48,7500,890.0
375934,Audi,Q3,60,7500,800.0
375934,Audi,Q3,72,7500,740.0
375934,Audi,Q3,24,10000,1186.0
375934,Audi,Q3,36,10000,1011.0
375934,Audi,Q3,48,10000,911.0
375934,Audi,Q3,60,10000,821.0
375934,Audi,Q3,72,10000,761.0
375934,Audi,Q3,24,15000,1240.0
375934,Audi,Q3,36,15000,1065.0
375934,Audi,Q3,48,15000,965.0
375934,Audi,Q3,60,15000,875.0
375934,Audi,Q3,72,15000,815.0
375934,Audi,Q3,24,20000,1294.0
375934,Audi,Q3,36,20000,1119.0
375934,Audi,Q3,48,20000,1019.0
375934,Audi,Q3,60,20000,929.0
375934,Audi,Q3,72,20000,869.0
375934,Audi,Q3,24,25000,1348.0
375934,Audi,Q3,36,25000,1173.0
375934,Audi,Q3,48,25000,1073.0
375934,Audi,Q3,60,25000,983.0
375934,Audi,Q3,72,25000,923.0
375934,Audi,Q3,24,30000,1402.0
375934,Audi,Q3,36,30000,1227.0
375934,Audi,Q3,48,30000,1127.0
375934,Audi,Q3,60,30000,1037.0
375934,Audi,Q3,72,30000,977.0
374822,Volkswagen,ID.7,24,5000,1324.0
374822,Volkswagen,ID.7,36,5000,1049.0
374822,Volkswagen,ID.7,48,5000,904.0
374822,Volkswagen,ID.7,60,5000,799.0
374822,Volkswagen,ID.7,72,5000,724.0
374822,Volkswagen,ID.7,24,7500,1341.0
374822,Volkswagen,ID.7,36,7500,1066.0
374822,Volkswagen,ID.7,48,7500,921.0
374822,Volkswagen,ID.7,60,7500,816.0
374822,Volkswagen,ID.7,72,7500,741.0
374822,Volkswagen,ID.7,24,10000,1358.0
374822,Volkswagen,ID.7,36,10000,1083.0
374822,Volkswagen,ID.7,48,10000,938.0
374822,Volkswagen,ID.7,60,10000,833.0
374822,Volkswagen,ID.7,72,10000,758.0
374822,Volkswagen,ID.7,24,15000,1398.0
374822,Volkswagen,ID.7,36,15000,1123.0
374822,Volkswagen,ID.7,48,15000,978.0
374822,Volkswagen,ID.7,60,15000,873.0
374822,Volkswagen,ID.7,72,15000,798.0
374822,Volkswagen,ID.7,24,20000,1438.0
374822,Volkswagen,ID.7,36,20000,1163.0
374822,Volkswagen,ID.7,48,20000,1018.0
374822,Volkswagen,ID.7,60,20000,913.0
374822,Volkswagen,ID.7,72,20000,838.0
374822,Volkswagen,ID.7,24,25000,1478.0
374822,Volkswagen,ID.7,36,25000,1203.0
374822,Volkswagen,ID.7,48,25000,1058.0
374822,Volkswagen,ID.7,60,25000,953.0
374822,Volkswagen,ID.7,72,25000,878.0
374822,Volkswagen,ID.7,24,30000,1518.0
374822,Volkswagen,ID.7,36,30000,1243.0
374822,Volkswagen,ID.7,48,30000,1098.0
374822,Volkswagen,ID.7,60,30000,993.0
374822,Volkswagen,ID.7,72,30000,918.0
347800,BMW,X1,24,5000,1104.0
347800,BMW,X1,36,5000,929.0
347800,BMW,X1,48,5000,849.0
347800,BMW,X1,60,5000,779.0
347800,BMW,X1,72,5000,729.0
347800,BMW,X1,24,7500,1121.0
347800,BMW,X1,36,7500,946.0
347800,BMW,X1,48,7500,866.0
347800,BMW,X1,60,7500,796.0
347800,BMW,X1,72,7500,746.0
347800,BMW,X1,24,10000,1138.0
347800,BMW,X1,36,10000,963.0
347800,BMW,X1,48,10000,883.0
347800,BMW,X1,60,10000,813.0
347800,BMW,X1,72,10000,763.0
347800,BMW,X1,24,15000,1184.0
347800,BMW,X1,36,15000,1009.0
347800,BMW,X1,48,15000,929.0
347800,BMW,X1,60,15000,859.0
347800,BMW,X1,72,15000,809.0
347800,BMW,X1,24,20000,1230.0
347800,BMW,X1,36,20000,1055.0
347800,BMW,X1,48,20000,975.0
347800,BMW,X1,60,20000,905.0
347800,BMW,X1,72,20000,855.0
347800,BMW,X1,24,25000,1276.0
347800,BMW,X1,36,25000,1101.0
347800,BMW,X1,48,25000,1021.0
347800,BMW,X1,60,25000,951.0
347800,BMW,X1,72,25000,901.0
347800,BMW,X1,24,30000,1322.0
347800,BMW,X1,36,30000,1147.0
347800,BMW,X1,48,30000,1067.0
347800,BMW,X1,60,30000,997.0
347800,BMW,X1,72,30000,947.0
372571,Volkswagen,ID. Buzz,24,5000,1434.0
372571,Volkswagen,ID. Buzz,36,5000,1084.0
372571,Volkswagen,ID. Buzz,48,5000,934.0
372571,Volkswagen,ID. Buzz,60,5000,824.0
372571,Volkswagen,ID. Buzz,72,5000,734.0
372571,Volkswagen,ID. Buzz,24,7500,1450.0
372571,Volkswagen,ID. Buzz,36,7500,1100.0
372571,Volkswagen,ID. Buzz,48,7500,950.0
372571,Volkswagen,ID. Buzz,60,7500,840.0
372571,Volkswagen,ID. Buzz,72,7500,750.0
372571,Volkswagen,ID. Buzz,24,10000,1466.0
372571,Volkswagen,ID. Buzz,36,10000,1116.0
372571,Volkswagen,ID. Buzz,48,10000,966.0
372571,Volkswagen,ID. Buzz,60,10000,856.0
372571,Volkswagen,ID. Buzz,72,10000,766.0
372571,Volkswagen,ID. Buzz,24,15000,1506.0
372571,Volkswagen,ID. Buzz,36,15000,1156.0
372571,Volkswagen,ID. Buzz,48,15000,1006.0
372571,Volkswagen,ID. Buzz,60,15000,896.0
372571,Volkswagen,ID. Buzz,72,15000,806.0
372571,Volkswagen,ID. Buzz,24,20000,1546.0
372571,Volkswagen,ID. Buzz,36,20000,1196.0
372571,Volkswagen,ID. Buzz,48,20000,1046.0
372571,Volkswagen,ID. Buzz,60,20000,936.0
372571,Volkswagen,ID. Buzz,72,20000,846.0
372571,Volkswagen,ID. Buzz,24,25000,1586.0
372571,Volkswagen,ID. Buzz,36,25000,1236.0
372571,Volkswagen,ID. Buzz,48,25000,1086.0
372571,Volkswagen,ID. Buzz,60,25000,976.0
372571,Volkswagen,ID. Buzz,72,25000,886.0
372571,Volkswagen,ID. Buzz,24,30000,1626.0
372571,Volkswagen,ID. Buzz,36,30000,1276.0
372571,Volkswagen,ID. Buzz,48,30000,1126.0
372571,Volkswagen,ID. Buzz,60,30000,1016.0
372571,Volkswagen,ID. Buzz,72,30000,926.0
374854,Citroen,C5 X,24,5000,1134.0
374854,Citroen,C5 X,36,5000,974.0
374854,Citroen,C5 X,48,5000,854.0
374854,Citroen,C5 X,60,5000,794.0
374854,Citroen,C5 X,72,5000,734.0
374854,Citroen,C5 X,24,7500,1149.0
374854,Citroen,C5 X,36,7500,989.0
374854,Citroen,C5 X,48,7500,869.0
374854,Citroen,C5 X,60,7500,809.0
374854,Citroen,C5 X,72,7500,749.0
374854,Citroen,C5 X,24,10000,1164.0
374854,Citroen,C5 X,36,10000,1004.0
374854,Citroen,C5 X,48,10000,884.0
374854,Citroen,C5 X,60,10000,824.0
374854,Citroen,C5 X,72,10000,764.0
374854,Citroen,C5 X,24,15000,1204.0
374854,Citroen,C5 X,36,15000,1044.0
374854,Citroen,C5 X,48,15000,924.0
374854,Citroen,C5 X,60,15000,864.0
374854,Citroen,C5 X,72,15000,804.0
374854,Citroen,C5 X,24,20000,1244.0
374854,Citroen,C5 X,36,20000,1084.0
374854,Citroen,C5 X,48,20000,964.0
374854,Citroen,C5 X,60,20000,904.0
374854,Citroen,C5 X,72,20000,844.0
374854,Citroen,C5 X,24,25000,1294.0
374854,Citroen,C5 X,36,25000,1134.0
374854,Citroen,C5 X,48,25000,1014.0
374854,Citroen,C5 X,60,25000,954.0
374854,Citroen,C5 X,72,25000,894.0
374854,Citroen,C5 X,24,30000,1344.0
374854,Citroen,C5 X,36,30000,1184.0
374854,Citroen,C5 X,48,30000,1064.0
374854,Citroen,C5 X,60,30000,1004.0
374854,Citroen,C5 X,72,30000,944.0
371433,Peugeot,5008,24,5000,1159.0
371433,Peugeot,5008,36,5000,959.0
371433,Peugeot,5008,48,5000,859.0
371433,Peugeot,5008,60,5000,784.0
371433,Peugeot,5008,72,5000,734.0
371433,Peugeot,5008,24,7500,1174.0
371433,Peugeot,5008,36,7500,974.0
371433,Peugeot,5008,48,7500,874.0
371433,Peugeot,5008,60,7500,799.0
371433,Peugeot,5008,72,7500,749.0
371433,Peugeot,5008,24,10000,1189.0
371433,Peugeot,5008,36,10000,989.0
371433,Peugeot,5008,48,10000,889.0
371433,Peugeot,5008,60,10000,814.0
371433,Peugeot,5008,72,10000,764.0
371433,Peugeot,5008,24,15000,1239.0
371433,Peugeot,5008,36,15000,1039.0
371433,Peugeot,5008,48,15000,939.0
371433,Peugeot,5008,60,15000,864.0
371433,Peugeot,5008,72,15000,814.0
371433,Peugeot,5008,24,20000,1289.0
371433,Peugeot,5008,36,20000,1089.0
371433,Peugeot,5008,48,20000,989.0
371433,Peugeot,5008,60,20000,914.0
371433,Peugeot,5008,72,20000,864.0
371433,Peugeot,5008,24,25000,1339.0
371433,Peugeot,5008,36,25000,1139.0
371433,Peugeot,5008,48,25000,1039.0
371433,Peugeot,5008,60,25000,964.0
371433,Peugeot,5008,72,25000,914.0
371433,Peugeot,5008,24,30000,1389.0
371433,Peugeot,5008,36,30000,1189.0
371433,Peugeot,5008,48,30000,1089.0
371433,Peugeot,5008,60,30000,1014.0
371433,Peugeot,5008,72,30000,964.0
361321,NIO,ET5 Touring,24,5000,1139.0
361321,NIO,ET5 Touring,36,5000,979.0
361321,NIO,ET5 Touring,48,5000,859.0
361321,NIO,ET5 Touring,60,5000,799.0
361321,NIO,ET5 Touring,72,5000,739.0
361321,NIO,ET5 Touring,24,7500,1157.0
361321,NIO,ET5 Touring,36,7500,997.0
361321,NIO,ET5 Touring,48,7500,877.0
361321,NIO,ET5 Touring,60,7500,817.0
361321,NIO,ET5 Touring,72,7500,757.0
361321,NIO,ET5 Touring,24,10000,1175.0
361321,NIO,ET5 Touring,36,10000,1015.0
361321,NIO,ET5 Touring,48,10000,895.0
361321,NIO,ET5 Touring,60,10000,835.0
361321,NIO,ET5 Touring,72,10000,775.0
361321,NIO,ET5 Touring,24,15000,1221.0
361321,NIO,ET5 Touring,36,15000,1061.0
361321,NIO,ET5 Touring,48,15000,941.0
361321,NIO,ET5 Touring,60,15000,881.0
361321,NIO,ET5 Touring,72,15000,821.0
361321,NIO,ET5 Touring,24,20000,1267.0
361321,NIO,ET5 Touring,36,20000,1107.0
361321,NIO,ET5 Touring,48,20000,987.0
361321,NIO,ET5 Touring,60,20000,927.0
361321,NIO,ET5 Touring,72,20000,867.0
361321,NIO,ET5 Touring,24,25000,1313.0
361321,NIO,ET5 Touring,36,25000,1153.0
361321,NIO,ET5 Touring,48,25000,1033.0
361321,NIO,ET5 Touring,60,25000,973.0
361321,NIO,ET5 Touring,72,25000,913.0
361321,NIO,ET5 Touring,24,30000,1359.0
361321,NIO,ET5 Touring,36,30000,1199.0
361321,NIO,ET5 Touring,48,30000,1079.0
361321,NIO,ET5 Touring,60,30000,1019.0
361321,NIO,ET5 Touring,72,30000,959.0
369531,BMW,i4,24,5000,1189.0
369531,BMW,i4,36,5000,999.0
369531,BMW,i4,48,5000,899.0
369531,BMW,i4,60,5000,809.0
369531,BMW,i4,72,5000,739.0
369531,BMW,i4,24,7500,1205.0
369531,BMW,i4,36,7500,1015.0
369531,BMW,i4,48,7500,915.0
369531,BMW,i4,60,7500,825.0
369531,BMW,i4,72,7500,755.0
369531,BMW,i4,24,10000,1221.0
369531,BMW,i4,36,10000,1031.0
369531,BMW,i4,48,10000,931.0
369531,BMW,i4,60,10000,841.0
369531,BMW,i4,72,10000,771.0
369531,BMW,i4,24,15000,1261.0
369531,BMW,i4,36,15000,1071.0
369531,BMW,i4,48,15000,971.0
369531,BMW,i4,60,15000,881.0
369531,BMW,i4,72,15000,811.0
369531,BMW,i4,24,20000,1301.0
369531,BMW,i4,36,20000,1111.0
369531,BMW,i4,48,20000,1011.0
369531,BMW,i4,60,20000,921.0
369531,BMW,i4,72,20000,851.0
369531,BMW,i4,24,25000,1341.0
369531,BMW,i4,36,25000,1151.0
369531,BMW,i4,48,25000,1051.0
369531,BMW,i4,60,25000,961.0
369531,BMW,i4,72,25000,891.0
369531,BMW,i4,24,30000,1381.0
369531,BMW,i4,36,30000,1191.0
369531,BMW,i4,48,30000,1091.0
369531,BMW,i4,60,30000,1001.0
369531,BMW,i4,72,30000,931.0
374151,Audi,Q4 e-tron,24,5000,1289.0
374151,Audi,Q4 e-tron,36,5000,1059.0
374151,Audi,Q4 e-tron,48,5000,899.0
374151,Audi,Q4 e-tron,60,5000,819.0
374151,Audi,Q4 e-tron,72,5000,739.0
374151,Audi,Q4 e-tron,24,7500,1307.0
374151,Audi,Q4 e-tron,36,7500,1077.0
374151,Audi,Q4 e-tron,48,7500,917.0
374151,Audi,Q4 e-tron,60,7500,837.0
374151,Audi,Q4 e-tron,72,7500,757.0
374151,Audi,Q4 e-tron,24,10000,1325.0
374151,Audi,Q4 e-tron,36,10000,1095.0
374151,Audi,Q4 e-tron,48,10000,935.0
374151,Audi,Q4 e-tron,60,10000,855.0
374151,Audi,Q4 e-tron,72,10000,775.0
374151,Audi,Q4 e-tron,24,15000,1369.0
374151,Audi,Q4 e-tron,36,15000,1139.0
374151,Audi,Q4 e-tron,48,15000,979.0
374151,Audi,Q4 e-tron,60,15000,899.0
374151,Audi,Q4 e-tron,72,15000,819.0
374151,Audi,Q4 e-tron,24,20000,1413.0
374151,Audi,Q4 e-tron,36,20000,1183.0
374151,Audi,Q4 e-tron,48,20000,1023.0
374151,Audi,Q4 e-tron,60,20000,943.0
374151,Audi,Q4 e-tron,72,20000,863.0
374151,Audi,Q4 e-tron,24,25000,1461.0
374151,Audi,Q4 e-tron,36,25000,1231.0
374151,Audi,Q4 e-tron,48,25000,1071.0
374151,Audi,Q4 e-tron,60,25000,991.0
374151,Audi,Q4 e-tron,72,25000,911.0
374151,Audi,Q4 e-tron,24,30000,1509.0
374151,Audi,Q4 e-tron,36,30000,1279.0
374151,Audi,Q4 e-tron,48,30000,1119.0
374151,Audi,Q4 e-tron,60,30000,1039.0
374151,Audi,Q4 e-tron,72,30000,959.0
361250,Volkswagen,Tiguan,24,5000,1239.0
361250,Volkswagen,Tiguan,36,5000,1039.0
361250,Volkswagen,Tiguan,48,5000,919.0
361250,Volkswagen,Tiguan,60,5000,809.0
361250,Volkswagen,Tiguan,72,5000,739.0
361250,Volkswagen,Tiguan,24,7500,1257.0
361250,Volkswagen,Tiguan,36,7500,1057.0
361250,Volkswagen,Tiguan,48,7500,937.0
361250,Volkswagen,Tiguan,60,7500,827.0
361250,Volkswagen,Tiguan,72,7500,757.0
361250,Volkswagen,Tiguan,24,10000,1275.0
361250,Volkswagen,Tiguan,36,10000,1075.0
361250,Volkswagen,Tiguan,48,10000,955.0
361250,Volkswagen,Tiguan,60,10000,845.0
361250,Volkswagen,Tiguan,72,10000,775.0
361250,Volkswagen,Tiguan,24,15000,1325.0
361250,Volkswagen,Tiguan,36,15000,1125.0
361250,Volkswagen,Tiguan,48,15000,1005.0
361250,Volkswagen,Tiguan,60,15000,895.0
361250,Volkswagen,Tiguan,72,15000,825.0
361250,Volkswagen,Tiguan,24,20000,1375.0
361250,Volkswagen,Tiguan,36,20000,1175.0
361250,Volkswagen,Tiguan,48,20000,1055.0
361250,Volkswagen,Tiguan,60,20000,945.0
361250,Volkswagen,Tiguan,72,20000,875.0
361250,Volkswagen,Tiguan,24,25000,1425.0
361250,Volkswagen,Tiguan,36,25000,1225.0
361250,Volkswagen,Tiguan,48,25000,1105.0
361250,Volkswagen,Tiguan,60,25000,995.0
361250,Volkswagen,Tiguan,72,25000,925.0
361250,Volkswagen,Tiguan,24,30000,1475.0
361250,Volkswagen,Tiguan,36,30000,1275.0
361250,Volkswagen,Tiguan,48,30000,1155.0
361250,Volkswagen,Tiguan,60,30000,1045.0
361250,Volkswagen,Tiguan,72,30000,975.0
376700,Audi,Q3 Sportback,24,5000,1224.0
376700,Audi,Q3 Sportback,36,5000,984.0
376700,Audi,Q3 Sportback,48,5000,864.0
376700,Audi,Q3 Sportback,60,5000,804.0
376700,Audi,Q3 Sportback,72,5000,744.0
376700,Audi,Q3 Sportback,24,7500,1244.0
376700,Audi,Q3 Sportback,36,7500,1004.0
376700,Audi,Q3 Sportback,48,7500,884.0
376700,Audi,Q3 Sportback,60,7500,824.0
376700,Audi,Q3 Sportback,72,7500,764.0
